Compound_ID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16
Com_15972_pos,3853482.46,3928119.838,4006217.384,3029952.196,2543151.338,3756389.516,6916363.573,3781753.713,2223172.169,6074076.827,5086095.356,2834247.458,2586949.055,3688781.225,1512269.887,4044415.043,2420658.119,2617618.886,4004061.996,2560583.194,3565416.871,3053757.826,5500662.236,3508480.008,2532634.303,3224620.117,1337977.848,8009999.68,1937691.708,3566928.917,2711091.41,1522159.621
Com_15976_pos,293108.0147,2970495.496,246698.318,230512.8183,192414.237,497318.0835,484651.5283,359151.6384,222467.9127,261751.2841,14529205.35,385961.6855,408050.5781,1842752.735,200283.3817,544313.4689,395959.2826,461781.0902,640939.3045,518707.1237,502525.1432,481176.6732,378521.6361,488402.2711,277664.2659,242992.2592,206406.2009,371523.7445,237240.2783,224771.4744,305688.3383,181237.3708
Com_15985_pos,2071381.097,2416770.532,1585150.213,1227260.204,2003183.74,1052691.858,6041441.693,3973653.704,7681590.758,6068370.659,6750846.345,2970874.775,3522184.116,1825357.414,4990164.379,5032933.247,14398381.6,7659508.31,10585250.86,10020561.37,10711563.62,15769802.49,3387385.262,1151748.73,9877109.454,2638194.015,7723234.135,2103805.122,1527844.606,5187462.148,926290.4703,1006773.067
Com_15992_pos,2509063.173,1197664.481,1115430.181,1237766.063,2020331.828,1049852.498,9552591.786,3964404.332,7747348.378,6082337.026,6693614.196,2996306.702,3552335.481,1836003.765,4720349.301,10155716.25,873870.9168,1227461.21,1351056.254,1156965.663,1197992.8,1235288.459,758252.0869,1161608.18,1018619.471,1157059.007,874362.3876,1169817.952,792182.1211,936688.4586,934173.4409,689309.8602
Com_16034_pos,206067.5725,397367.4571,488529.6146,190302.9491,175653.4612,617484.7737,565303.362,656429.7464,449517.7001,475146.748,304447.5425,204403.9736,137230.7944,148322.2105,565500.737,584912.5047,564880.0583,753840.715,1067326.081,690171.7517,663827.0516,3729639.108,1182728.369,860951.6713,799701.1923,2434729.13,2394533.36,476819.9972,908675.1001,1175797.744,2305692.381,537993.4248
Com_16039_pos,2079356.97,3090552.946,2719061.102,2798304.356,2004836.497,2877179.899,6214129.216,2748482.404,4286051.55,5485708.024,1435011.371,4200783.44,4196700.091,1817423.863,12462842.76,7475075.587,3603642.072,4303106.966,2933243.835,3192206.227,3854676.167,3250312.33,2252954.592,2974876.061,3023793.153,2374981.361,2598554.349,4295792.384,1848186.555,2833140.291,2076529.163,1912047.274
Com_16139_pos,2211051.16,4941773.343,4453634.752,1768392.484,20177433.13,1897586.891,9310343.388,4004406.443,2910015.576,3513240.861,1505913.009,2891916.931,1565677.039,2479168.485,5743688.428,6293890.09,2997266.804,5139179.978,3284871.863,4076328.205,3766099.68,5505858.052,1966139.082,2807932.449,3494181.826,3447901.089,3295999.798,3244025.521,1800474.029,3068133.404,2569272.5,3034926.236
Com_16143_pos,3694716.947,1781247.281,1842819.734,5034179.211,913527.9287,7048832.09,1319188.72,17043999.5,12655747.43,1132469.868,645878.2898,1566808.043,8754471.002,1583247.325,1209785.186,1359839.091,2462543.609,3022231.844,2525011.508,3033642.067,2089991.823,2175372.908,1639298.926,3149152.454,1775611.243,1457160.855,1339859.147,1212870.166,1048996.906,1355624.949,1458124.131,2057622.346
Com_16301_pos,2837112.366,3869458.546,2991028.495,3570953.127,1776010.385,7185128.577,5087600.837,5313635.098,5081452.554,3904502.204,3749144.903,6537426.304,4335586.301,1981965.253,4399085.343,5503683.982,3653209.415,4476798.415,4119892.346,3231084.043,3915765.322,4039672.592,2311156.869,3121944.924,2558647.615,2045844.439,1936186.894,3182239.178,1461077.658,2204994.292,1739057.916,2972980.113
Com_16311_pos,2239944.332,3758406.121,4163942.965,1627236.138,2416115.454,3459579.794,10902853.97,3503601.74,7799378.935,6939802.536,4485423.307,3214558.885,2149300.331,2087514.862,5931525.772,6175500.337,5951272.228,6970889.229,8249593.033,11492921.34,6675317.036,6977818.043,4423640.492,6021760.995,5931073.592,5033713.914,4205195.973,10393137.57,3966078.079,10637403.16,19214918.36,5181413.518
Com_16442_pos,4700049.301,4454009.737,4768898.009,9306251.138,6747658.706,6758972.458,7603049.743,3605641.752,2410635.613,3979407.021,13861431.51,5930910.25,4002384.277,4157178.532,8071308.791,8665780.949,15456417.97,10702133.08,9091131.119,17354131.21,10112564.4,6825365.939,16220130.67,13328327.66,6358883.029,4080245.989,2993107.968,6358918.027,6965973.76,3636855.073,6769486.792,2348738.094
Com_16810_pos,137859.104,263580.6118,384574.3358,110155.4573,197549.0776,171619.4065,371997.0171,190668.3943,9428987.318,4362732.132,479835.9617,150053.6534,110781.8277,122943.8866,11554348.4,407232.7616,239520.8635,311847.6493,252847.3151,281962.8667,231006.5589,397839.3708,909488.3619,163946.8122,1066513.905,588306.5034,3303604.554,3499513.607,1803536.799,561650.1963,751301.7462,1990937.709
Com_16828_pos,1465041.606,3994947.898,3309843.01,1134086.192,1695851.066,1581251.091,4871869.747,1425815.795,1332621.471,1865354.459,1165642.538,1347011.071,1106076.908,1791021.739,1430169.697,3549467.557,2332938.477,5726009.598,2699887.402,2715080.144,3094723.745,2507500.228,20753961.1,2412528.692,2364079.087,2030720.136,1744109.764,2177649.806,2420968.013,5689762.319,1461373.535,1864756.238
Com_16870_pos,2066988.82,2690754.105,3895055.704,840660.0078,1112273.288,2049545.017,2500499.844,3373147.138,1184541.184,2874942.976,1023684.337,1447270.884,745791.1514,1065946.862,915817.4278,6006388.684,13411776.55,15613570.14,31535673.14,9668207.577,14645126.23,14202103.47,14325153.06,28305841.27,4827745.156,3034195.409,5061176.182,14015795.52,4294575.617,2211828.364,4226002.543,2644867.754
Com_16903_pos,2231550.488,6130090.811,3087452.787,1153977.639,2052931.651,592239.1226,911063.4187,4740185.164,15445168.66,2034940.111,1343114.102,1042376.555,1388191.929,2784104.726,1930145.467,1046841.021,1954035.334,7130155.465,1356533.268,466745.3051,861827.3188,646579.0108,882623.7927,420693.8936,1038410.664,354247.0537,322666.6129,374141.5359,219126.6062,296593.4557,312068.5549,216608.2501
Com_16941_pos,6216785.343,6999635.361,6412699.471,6827647.26,4171249.069,6245522.809,43475657.45,12934855.58,7556855.81,14083004.22,2878441.258,6666843.618,4218165.361,6217163.83,3258070.154,8044041.427,8366813.979,10421736.1,5021089.338,5226441.292,10848911.23,7864888.229,6383139.528,9293620.927,3714959.975,8042874.525,2606199.859,6910201.502,2725476.7,13401328.67,3502546.643,1116067.252
Com_17070_pos,640743.2093,600564.2505,537408.6418,649658.139,465769.1433,800672.8966,1444324.694,1019441.415,967772.8794,919432.5062,354243.753,504876.5539,730609.8623,564843.2509,926348.8752,816474.0418,1423066.93,7074354.841,24684830.39,10622329.68,12298243.54,10461855.73,14576763.26,34105858.76,5272010.694,9253352.126,8465739.035,2659461.752,3065065.012,1717917.167,6789271.026,16935392.37
Com_17082_pos,6944459.86,4430034.329,4625204.634,8077725.894,4732331.725,5159792.354,13676771.57,8155422.203,9328464.298,10941681.42,8949658.869,13491809.43,11949673.98,5261553.901,4647839.107,15996556.25,4356588.444,4548530.806,4170739.295,3368820.862,6155769.117,3859328.497,3703652.627,5860911.3,4131031.501,2561138.685,3781676.942,6395962.756,2415642.744,5686462.334,3397532.366,4778944.142
Com_17125_pos,5596618.707,11130727.62,9811406.361,7124387.423,7041696.129,14187456.55,17043297.99,14020815.16,7037570.383,5470715.279,10680779.43,7043227.551,7188769.406,4151040.009,4691948.989,13999832.21,6495944.366,10017491.68,6047528.331,9405355.409,8183409.677,6424162.521,7750389.996,7550573.067,10022402.85,6149935.625,5113037.889,4703150.533,4103830.558,3864985.839,4050741.769,4001041.818
Com_17148_pos,825135.2143,3116234.491,4164334.039,4623356.305,7475849.575,503849.1375,633444.9034,1711803.313,733115.0087,835231.9184,9402056.787,15591080.12,2919224.545,3936036.024,890697.6736,4500539.102,228094.5147,345869.9968,323124.7681,326711.2842,1016427.218,328442.8508,226392.0639,294476.3252,238139.7759,247965.022,187022.9916,226647.3378,153383.728,490020.3244,218441.0153,153525.5576
Com_17280_pos,3446799.923,5363418.523,4698062.334,3902228.709,2115796.892,3655173.721,5726833.646,4912963.692,10442451.23,3140811.966,4360465.258,6468943.98,3609836.504,4188893.901,11022594.52,6819861.331,5079278.093,6533547.363,4234610.255,4113706.765,5157400.649,5320222.241,7272981.645,3515161.183,3201291.386,2492629.266,3661673.046,4711271.743,1874052.104,3129038.702,2352428.892,3699818.887
Com_17477_pos,2722943.761,1640674.524,1339406.043,3392137.495,2468870.625,1693956.451,2109030.234,1696377.69,2395156.895,2297570.773,1773960.5,2911093.204,2492099.615,2942994.781,2132818.413,1921612.013,6727840.551,17981322.81,11427089.22,10905032.84,14241493.64,8647561.47,13442037.01,11428791.57,4515564.431,8756141.946,2376412.323,7878289.643,2449074.174,1308213,4506446.379,5655256.55
Com_17566_pos,472586.9397,1867493.547,4041327.61,359832.8559,867730.5624,455538.4407,573238.2099,873171.0179,5449791.032,8506445.774,2966909.088,1306121.697,1226899.845,685371.0062,5999209.495,1661008.877,5773529.15,1129379.959,1356830.407,902556.0775,2062352.838,4262241.013,19313695.29,1242922.141,9728671.848,8297387.89,7984346.486,7311073.225,9905123.652,12023455.41,7018173.627,7799901.367
Com_17579_pos,2778640.91,10102423.17,8380155.418,2653620.773,2978220.582,5226444.287,1703247.646,3830849.669,8881613.416,11393933.53,3764856.262,3955605.943,1507304.431,6107321.859,10709839.73,2874445.27,4117526.379,3593817.739,2216656.819,3654202.275,6373017.879,2971852.783,7327474.951,1872398.271,4365756.775,2463901.327,3665551.607,6918486.845,3067318.508,2312031.918,3863558.996,2898847.399
Com_17667_pos,414374.7223,554012.9038,770996.8953,353039.8602,280525.0861,725314.9005,1356346.146,3739353.45,1133840.016,1908633.928,530974.8997,303773.1847,321751.0548,207448.3589,880457.2496,642999.6678,542609.1257,1233246.093,1623030.005,1309830.885,581328.7594,4955476.741,2903319.413,484186.1824,3287125.697,4196620.275,3420978.74,1602579.72,1595990.793,1511772.71,4316428.236,1264391.35
Com_17725_pos,2304576.967,2567083.953,2340651.856,961493.4713,2222626.773,1604288.935,4899425.786,2857776.088,1512877.881,1996097.864,2352796.332,1741652.089,1373342.065,1794219.603,1547451.982,3332409.821,1685580.508,2491570.211,1851167.791,2393900.077,1965193.465,2502956.535,1274548.458,2194851.15,1220227.811,1633143.743,1493703.333,1295296.104,606013.3507,899272.7627,1090175.685,839744.5233
Com_17767_pos,2532428.949,2299540.626,4786311.7,2513952.074,1197345.23,10092206.73,4002535.989,1697677.622,1486056.289,2527214.74,2093610.399,7192259.036,1393997.356,976307.0596,1168566.566,34392770.97,1337280.334,1959125.98,4085060.032,1519692.575,1044820.645,5249351.191,1038895.741,2175066.208,2551480.909,3093698.771,1672524.893,1860887.219,1690064.321,1448787.972,805156.4724,1837513.301
Com_17822_pos,3057747.571,2888664.129,3825058.482,2305262.492,1591636.676,1171069.865,4163324.793,7627504.385,2298930.926,3014019.023,1764964.436,4771660.253,11124208.26,2262851.518,4082773.971,3593269.685,3176298.496,3432179.107,2890623.326,3313018.129,5335566.214,4018062.745,4056300.586,5303713.57,1732655.272,1054394.45,1330005.866,2125129.027,1634497.869,1334179.698,2334224.097,1074351.265
Com_17856_pos,1164523.77,1738088.699,1876519.568,880703.8765,793229.6295,799529.5103,1604077.716,3177181.075,766942.5899,999609.7081,871757.3545,927414.59,1347018.584,544017.6359,1150269.034,1532564.198,2038840.406,9036661.639,48492155.87,14910569.35,1532797.323,17578905.14,1119836.028,5229301.423,1340317.548,8848807.909,3025459.912,1180665.879,1248937.649,1421823.444,10856411.03,2381042.519
Com_17883_pos,1570634.465,908713.9997,705692.8921,1825723.214,1373813.486,959070.4736,1205754.378,1667768.973,1366363.761,1489559.967,1670473.905,1454876.845,1525133.72,1646944.961,1260388.749,1328878.192,2671192.024,1016135.132,3768474.686,915252.1655,3895123.816,3045671.958,2097559.348,805194.6269,1791772.137,6129516.508,1738423.256,662110.4702,2267389.39,33086253.61,579436.5108,1005201.743
Com_17908_pos,1068539.291,1118372.855,1378614.454,746271.6997,433604.6596,960822.1597,3535759.462,646272.4573,5674574.044,1986514.778,1442269.558,966408.6679,592566.122,422814.5617,10351906.84,3337191.146,842508.0296,1057063.14,981868.7435,937453.8935,883819.5884,978482.9329,1650507.097,722091.1655,1724091.624,1850390.623,1398041.47,4685873.988,2109242.624,1320039.47,527745.8122,2508151.61
Com_17994_pos,10467137.02,16165165.61,18754970.08,9927269.893,12555255.48,10707250.89,29072352.57,15602320.77,13022056.97,11806300.95,9087642.687,8303305.212,9553590.315,11429467.2,6953583.31,17993330.29,11690108.16,24292566.5,26342163.62,21837335.81,27373278.92,28569758.76,7949717.549,27015160.22,13190398.11,15801178.55,10525440.63,16363479.12,6998822.427,13638179.61,15832019.45,15890002.49
Com_18010_pos,2338969.685,5915612.127,3677417.865,5136328.036,3773178.436,5089920.731,2256717.031,4507712.443,1139119.732,1472727.584,2685139.32,3861930.268,10914369.41,5737668.567,842603.8362,4298607.876,3064242.455,3267365.03,2549868.719,2539666.495,3334539.164,2670337.011,1435836.448,1591032.463,2575135.837,2016220.024,1773626.319,1148445.251,1285678.784,1699003.463,761272.6251,1047442.834
Com_18048_pos,4684544.909,9682599.95,15213278.62,1665796.169,5059844.414,4456801.501,13709535.01,3672168.182,3915765.029,7136648.99,1598640.522,2950421.049,2056271.392,2113985.053,869875.6035,16024395.66,12521208.84,25133610.65,28177581.18,34045289.6,20060961.23,9310278.04,6748205.235,12942130.51,37732700.86,21556548.53,18265585.06,5086978.789,8398683.132,18875412.36,8114478.8,9707895.23
Com_18049_pos,4571715.525,9682599.95,15213278.62,2369623.609,5059844.414,4949207.303,13709535.01,3672168.182,4205030.297,7406151.355,2340138.222,2850860.403,2613148.728,2113985.053,869875.6035,16024395.66,12521208.84,25133610.65,28177581.18,34045289.6,20060961.23,9310278.04,6748205.235,12942130.51,37732700.86,23308073.63,18265585.06,4915320.953,8398683.132,18875412.36,8114478.8,9707895.23
Com_18065_pos,1064383.126,1414771.085,1623095.556,840081.4278,816102.34,1310634.318,38905336.13,1174729.361,1079578.905,977450.5106,762179.1966,865034.7111,741362.0019,766999.6165,1006036.954,1591695.483,1973818.733,2664511.387,2242991.354,2193445.469,2491375.629,2081832.178,1091786.754,1996761.096,2000165.729,1630301.65,1438605.116,1690115.825,1969265.35,1272534.662,1236417.714,1211574.932
Com_18066_pos,1402963.051,5589150.723,5043692.939,1390931.769,835380.2104,2864232.148,2257588.013,5471878.641,6582026.811,5465681.735,9907922.285,1883347.864,1623886.409,2319123.094,7182408.763,3150477.042,3233322.786,3725289.204,3731064.875,3545461.789,3134687.475,7693229.763,12854403.07,2680310.362,14026713.35,6048912.297,22585686.96,6939830.335,15915517.55,5081681.984,4880833.131,6574484.465
Com_18104_pos,5309813.285,2265533.822,3509762.751,2944444.83,1880749.466,4298490.601,2113436.109,5726162.164,1504332.42,1055798.898,1363315.064,14190042.6,3051224.012,3128664.925,1038874.636,5025320.326,861372.4964,4698019.837,2298578.858,1201162.959,2816500.916,1822384.232,894441.6731,1523030.376,947621.4472,1101065.899,2382728.811,1191741.971,795106.503,816883.3523,820461.5817,1319824.314
Com_18139_pos,9509315.212,8560285.852,6223226.249,9315060.917,13239208.14,7736995.505,8916277.004,7887232.197,5089045.261,6046434.872,9068303.118,8863221.47,10502010.75,10979440.04,4888315.418,8495379.851,3004455.98,5060142.737,10627099.39,8135901.994,8188223.229,6695094.874,2622448.62,7966390.646,3571131.118,5986394.671,2785386.089,5561246.86,2491139.396,4280403.108,5712032.944,6328492.15
Com_18239_pos,10565837.74,8235459.743,4720038.841,6392402.986,6821754.753,9870887.386,6528173.301,8621786.851,5138801.688,5602159.211,9861745.982,10358568.61,9505881.34,11302113.21,4744160.309,12716382.79,8331125.091,6466083.893,11398571.19,8904606.376,12860254.87,6799248.396,3892000.949,7280914.884,2843720.385,2982227.307,2455543.409,8385294.23,2281257.168,1376910.497,3779794.528,2910052.62
Com_18272_pos,2990148.982,2253606.812,1366010.808,3147397.755,673689.987,1482840.586,1543193.651,1203348.272,1825833.645,2539418.49,1625102.399,2306355.388,1574856.165,928646.3002,9995202.321,4029479.991,1347718.009,2062398.086,1143596.666,1371178.124,1297442.026,1228947.008,2222357.183,801381.5632,1135314.619,1736563.392,7680626.539,5493887.716,636996.4273,1628672.494,3171470.011,1863639.156
Com_18288_pos,9297180.581,8828538.434,9620018.145,8962343.655,12039008.87,14128954.74,4297029.341,5832751.719,464480.7031,1264024.426,532399.5132,4088573.338,6963703.042,3861751.599,600499.2356,14380260.85,971492.9998,971818.9954,1059984.193,936928.8712,818821.2014,1016813.271,443963.7958,632480.9192,952031.9627,701357.8754,840955.6379,507539.8834,729240.3102,626591.9312,407488.6989,391682.5632
Com_18295_pos,7976453.958,6456218.627,5322828.033,3440100.858,2856617.059,6874137.243,13429840.76,6447122.801,4323802.399,4087231.132,3512031.889,5607213.128,3619539.562,3987091.268,9974765.738,12023897.99,6170544.265,7160834.314,5966983.481,5291732.76,3983978.074,6515949.276,2711375.133,3576835.974,5369444.211,4160098.452,3304577.875,4186675.271,3642348.44,4108874.848,2385016.977,2343307.647
Com_18305_pos,123600.7528,228298.8048,253111.8592,95680.73178,135560.7846,165484.6665,296556.0616,142616.9018,596413.4113,528034.5778,114880.3309,152226.0783,96539.90005,101539.6504,283096.2971,1552493.886,1978065.025,5880873.884,4987166.485,1926335.577,6702141.489,6895286.431,6553425.465,5066000.32,2371162.367,3176350.873,6018051.151,8281088.46,687335.3852,8547096.839,7995491.247,14071078.88
Com_18317_pos,4806931.714,4229547.188,2043107.319,2103139.818,3035090.701,2688393.309,2357172.547,2580006.495,588504.9276,592543.1506,11532425.24,5887675.469,5900437.079,3816234.614,651844.5888,5838800.782,8109561.453,11222764.84,39503061.92,9891149.751,4233471.653,7824556.838,5257934.002,6901112.539,3655960.251,2881660.028,1705617.041,2189454.047,2300285.125,921174.2621,3789984.984,5234029.525
Com_18375_pos,5312928.512,6382257.773,4293265.453,3839562.692,8116087.091,5481416.773,11627700.15,6008616.584,5105668.329,6692440.365,5494575.076,4590971.882,4719130.647,6699802.762,7445432.47,26198486.47,6841203.857,10255454.07,6089407.897,13549092.44,11111682.3,9197980.067,4365788.22,13474062.48,8023114.063,28671997.39,10790233.76,11021293.44,22143117.53,10021618.81,5571789.423,18152200.92
Com_18391_pos,4550821.233,25167114.77,26426126.65,2426895.318,4514351.573,3684673.82,14199233.9,3834158.012,4478272.564,3627967.509,2478289.825,4256654.07,4615009.894,6600773.735,3839967.765,4669574.02,2116786.997,3949438.112,9947770.738,4913415.964,6924588.441,10665129.83,1378106.891,5981059.201,2974654.444,9576747.892,4887378.608,1939499.572,873295.9853,13055745.69,1674919.237,1640293.655
Com_18400_pos,1029768.654,1138008.749,1076923.928,805696.6138,652547.5266,1328893.756,1788058.395,1042827.163,494364.8816,623706.4868,439729.3428,748988.4283,749808.3034,621192.2266,1024827.479,1190875.452,2060093.979,1453992.62,2090903.983,1676778.397,2442016.55,1130664.202,1245157.275,2002460.329,2247589.228,6985248.116,989390.3627,946052.4264,879756.3721,31506010.26,1366133.697,1118204.947
Com_18474_pos,524905.7155,1073221.835,675218.8933,539387.9563,411135.3545,674874.9503,2181642.839,2005183.362,1533885.112,1370947.795,306363.8592,680381.6687,729957.9126,1144755.085,9800178.494,1961881.085,1053529.175,1358339.06,1250848.601,2907486.269,1925834.66,1226886.737,598784.2602,1344694.664,1922785.293,1352767.853,876861.9448,1733318.254,596770.5685,708051.6783,1272083.2,1102259.729
Com_18507_pos,13248154.43,20385930.5,14063080.25,3337952.778,5814077.351,3044834.776,6268633.834,7894721.733,12368777.7,10167116.22,4096089.879,4308989.919,5659632.599,3749045.329,6436869.696,6544865.269,14078352.25,13935013.04,18044119.35,10336562.89,26532300.01,27548353.48,5533913.266,16796521.33,17264691.1,33821919.79,26276534.68,21391567.65,14360952.5,13733579.59,12033138.02,13472702.83
Com_18517_pos,500947.3832,1208042.586,1687194.658,507147.3625,457312.3373,557574.8103,954562.7204,575320.0331,4783576.517,1954171.598,4692268.781,565479.4071,317042.6005,355153.6243,1782248.903,1379830.155,1733278.023,1756994.463,1331596.232,2000242.785,1472712.794,1299500.34,1278011.22,1150420.784,2686278.056,1821015.86,2656781.92,3772680.29,2410403.849,1987638.406,677426.368,1771343.886
Com_18708_pos,12132738.33,20346803.22,14480665.39,3623340.848,5976989.867,3249257.126,910742.8553,7378739.533,12211994.38,9901027.555,4021816.595,4095317.833,5621080.116,3669489.767,6564233.659,6832629.833,14349215.92,15792570.71,22094773.27,11198144.91,26715030.29,29008400.95,5847958.82,17105937.01,17151935.02,32282891.37,25154181.44,21004567.79,13295008.78,14009573,12264188.82,13161843.62
Com_18794_pos,4609527.913,11837049.1,4195730.991,470081.1601,1284163.605,909060.3007,2041775.237,479083.8563,2094826.256,8406910.815,1841349.278,559974.2672,2144388.448,2952326.955,7688577.707,4997837.965,3890005.7,2901465.448,2367214.906,3108964.432,7706236.607,3063567.975,301256.8323,1331439.637,2205730.103,9891608.429,7034531.68,7397486.988,296924.6583,7778686.774,15206650.6,3036486.701
Com_18804_pos,7629859.832,18206907.97,6232633.789,3912875.542,6708552.271,4287180.511,860643.8413,3965863.048,1279404.332,951308.4649,1153592.261,2285847.752,10106802.76,7382600.704,757469.3727,2992095.077,1637041.82,1802699.431,2642739.666,2362495.482,2159245.039,2109066.879,1024255.356,1855213.328,824343.2044,594422.6202,542436.8241,774293.8269,616221.8167,435309.6854,1354118.061,766187.7873
Com_18824_pos,7988595.576,10374617.52,10366681.75,3613059.822,4600711.245,13946256.62,7737509.969,15550455.04,1453908.127,838525.3367,1965356.037,4232797.428,6804220.946,4487429.428,1101422.178,7035029.171,1348262.916,2632423.785,2932657.492,1230470.792,1998864.694,1167193.343,2414740.275,2534426.937,1347897.515,1311570.194,720322.4528,1136621.002,540697.4684,858019.8663,3141736.902,1300783.345
Com_18855_pos,1682245.609,2192097.713,1631309.246,5191188.877,933294.4477,950757.2506,848027.4719,1203320.61,849101.9658,5372825.798,893301.2437,946120.0002,278701.108,686740.3615,916561.2618,697881.1135,2306819.198,1113046.568,1393111.848,2595459.703,2539886.051,323713.2438,1091022.633,1727618.335,279198.8676,1137885.441,199180.6263,1457156.02,1179787.574,1090556.356,1023252.436,1249998.121
Com_19043_pos,996889.8397,5479694.055,7766042.926,635110.1063,931957.0999,757484.1861,6101556.074,2542650.114,3018009.716,11937093.69,2719634.926,1956042.763,1602559.105,1484821.852,9279464.53,2680179.806,12367840.44,15144764.46,9173210.076,10425924.03,10612789.74,10064893.69,1948108.288,22548154.44,2872060.996,5909611.765,4308431.995,4206118.257,1505731.948,8083386.798,4138910.393,2497235.47
Com_19052_pos,268555.8064,1037190.999,690666.3751,231770.488,215240.6616,351596.341,291940.6292,672671.2453,5495425.874,11150527.87,4109877.047,1793406.724,979101.9223,206951.4886,7149670.921,370703.3672,508114.4454,639453.6574,441823.513,569346.6596,411859.545,1372035.067,10444686.84,401512.5181,5215231.614,2396809.228,10064676.08,7100782.827,8235324.25,6427097.505,2835371.79,10431744.04
Com_19087_pos,5866900.649,1739511.401,1821324.77,2855380.739,2129946.333,2820164.441,4569340.789,2176919.513,2405098.746,4139121.176,6871467.753,12915956.86,3345475.952,2358746.585,1297781.142,6103228.439,604089.1144,946656.7453,1070253.562,724203.169,877269.5569,786748.6628,939514.0444,1387565.737,1368377.501,495207.828,975122.4947,2864099.234,1047953.731,1045434.483,1892288.511,1146046.496
Com_19137_pos,8612852.961,6738543.622,6498816.711,7648620.851,11208753.97,5743733.692,11138778.88,6584623.315,5104257.891,7712854.923,7917267.289,7439646.019,6758134.093,8993826.781,4254652.881,8580667.915,2360104.027,3487835.502,3424483.03,3204761.647,4848939.767,5906868.487,7645039.459,3916485.954,4585812.1,4611408.417,6137260.935,16954262.85,5210637.591,4382719.176,2404282.739,4232535.724
Com_19169_pos,5787814.437,3201261.789,2718934.592,382353.0368,2693871.381,6795187.118,5858209.19,5825433.153,5270930.002,5798089.909,10608187.68,8618090.198,4558904.58,1272554.12,1483916.011,2302613.14,5252660.003,7262946.525,7727173.633,3381450.115,3896808.853,5060836.405,7937794.796,5834433.402,5825092.275,3984731.253,4203414.109,9178804.268,2837872.536,5418812.006,5477772.21,3285666.47
Com_19325_pos,8906173.755,7595270.014,5914146.908,7900550.252,11941428.88,11332698.75,6097748.125,8384430.435,3440450.75,2529147.779,8302115.443,8743336.029,8002530.628,9514689.263,2913788.265,7764305.93,1650851.099,2518719.876,2256473.918,2089173.337,1724293.382,1717444.515,1106192.858,2115615.411,1114160.403,1055723.537,733198.398,1606860.445,800777.6462,873119.6797,1875595.041,774617.6772
Com_19341_pos,1150501.378,579763.277,485551.1714,1650765.86,926473.4191,456049.8645,3725503.525,2477655.398,641446.4158,1653633.502,1111280.742,1484430.312,861430.8236,521921.12,457319.2303,1975394.642,12585217.77,9755601.915,20518865.33,11539747.16,18828212.02,10971164.48,10418436.15,10268889.98,5419077.138,4921866.951,9736954.2,19757523.33,5819260.654,2067818.118,5325348.967,3940701.764
Com_19397_pos,517780.0756,1173211.526,1034526.541,1687603.699,860491.8097,3907417.71,2544313.155,586465.2092,720890.3065,642889.4631,395604.4696,513125.9954,515015.2402,1070670.006,535850.8014,1516038.076,10597964.83,20067511.59,2817969.3,1490418.025,36877302.36,43372123.12,560625.2473,961994.4356,4363325.446,976278.9032,1218254.158,658331.7046,2498396.137,13038163.03,616925.1427,2051977.619
Com_19428_pos,80402.77045,284964.2925,462070.9733,78985.69596,135457.0275,106619.2275,312968.1635,123118.097,629169.603,900769.4752,226728.8143,191799.3767,125138.3925,125805.6564,576299.8577,361282.3178,376754.0342,321600.2708,171349.3446,215708.4668,156556.7188,402518.4655,874858.2053,112480.9781,913816.6678,1592099.944,981898.8919,849398.9861,20510750.87,1087749.394,415320.238,692187.6431
Com_19472_pos,1542738.335,2107279.444,1288252.419,309029.6728,446827.6727,271157.0865,303859.7504,213474.9996,986141.3307,1189760.565,3858574.647,3704389.617,479063.2666,943474.0909,8921552.789,338697.0031,988092.3374,913711.1579,578726.9236,901108.3536,397776.4176,828398.3758,3179677.438,383496.4736,438301.2824,466024.0822,3090880.102,2806766.131,4839766.637,1366278.14,6571381.214,1292252.405
Com_19515_pos,116527.0674,275908.2702,235517.7062,162294.4535,125884.2635,149838.1213,279668.5015,129654.4485,3562110.327,6408590.053,898076.2499,207263.854,98348.17573,103967.511,8895860.34,618112.4831,285777.5063,344947.083,209728.75,688479.4879,213847.8871,402576.462,474362.0662,123870.2746,565803.251,419230.4475,2469281.446,2358441.654,1584895.847,1383598.642,476535.0032,1704026.02
Com_19578_pos,2665010.22,10417578.22,8038914.191,826156.2379,4918737.984,821555.6247,7948689.558,2455452.557,5285006.676,7213155.844,4671859.716,2833571.994,3555903.836,8820341.871,3172406.42,4477158.699,3023653.815,5097503.286,6071719.852,5818093.564,3938437.303,4729356.129,4368125.411,5291051.928,3069091.723,3395912.459,2201232.016,3700843.532,1882561.68,654531.8124,2681755.396,2777766.411
Com_19626_pos,2413270.614,5368192.305,1487030.131,4618121.225,5321634.022,3550861.026,4876306.377,9155629.563,1454835.312,1011282.715,795795.4102,3290035.925,6693826.733,10300264.8,1211868.271,2905928.049,4372505.533,1645293.641,932550.858,666170.0432,1898961.683,1880935.564,2273897.451,1011667.211,661845.5011,465210.921,1002572.803,1903001.763,368542.4436,772525.5224,482094.2054,1076571.073
